LocationLatitude,LocationLongitude,Q_RelevantIDDuplicateScore,Q_RelevantIDFraudScore,age,gender,gender_3_TEXT,race,marital_status,check1,household_income,politics,dog_neu_moral_1,dog_neu_correct_1,dog_neu_similar_1,sexsim_neu_moral_1,sexsim_neu_correct_1,sexsim_neu_similar_1,,incest_neu_moral_1,incest_neu_correct_1,incest_neu_similar_1,chicken_neu_moral_1,chicken_neu_correct_1,chicken_neu_similar_1,lifeboat_neu_moral_1,lifeboat_neu_correct_1,lifeboat_neu_similar_1,footb_neu_moral_1,footb_neu_correct_1,footb_neu_similar_1,electric_neu_moral_1,electric_neu_correct_1,electric_neu_similar_1,village_neu_moral_1,village_neu_correct_1,village_neu_similar_1,dog_acc_moral_1,dog_acc_correct_1,dog_acc_similar_1,sexsim_acc_moral_1,sexsim_acc_correct_1,sexsim_acc_similar_1,incest_acc_moral_1,incest_acc_correct_1,incest_acc_similar_1,chicken_acc_moral_1,chicken_acc_correct_1,chicken_acc_similar_1,lifeboat_acc_moral_1,lifeboat_acc_correct_1,lifeboat_acc_similar_1,footb_acc_moral_1,footb_acc_correct_1,footb_acc_similar_1,electric_acc_moral_1,electric_acc_correct_1,electric_acc_similar_1,village_acc_moral_1,village_acc_correct_1,village_acc_similar_1,dog_con_moral_1,dog_con_correct_1,dog_con_similar_1,sexsim_con_moral_1,sexsim_con_correct_1,sexsim_con_similar_1,incest_con_moral_1,incest_con_correct_1,incest_con_similar_1,chicken_con_moral_1,chicken_con_correct_1,chicken_con_similar_1,lifeboat_con_moral_1,lifeboat_con_correct_1,lifeboat_con_similar_1,footb_con_moral_1,footb_con_correct_1,footb_con_similar_1,electric_con_moral_1,electric_con_correct_1,electric_con_similar_1,village_con_moral_1,village_con_correct_1,village_con_similar_1,FoMO1_1,FoMO1_2,FoMO1_3,FoMO1_4,FoMO1_5,FoMO2_1,FoMO2_2,FoMO2_3,FoMO2_4,FoMO2_5,FoMO2_6,ih1_1,ih1_2,ih1_3,ih1_4,ih1_5,ih1_6,ih2_1,ih2_2,ih2_3,ih2_4,ih2_5,ih2_6,ih3_1,ih3_2,ih3_3,ih3_4,ih3_5,ih4_1,ih4_2,ih4_3,ih4_4,ih4_5,51,53,57,62,68,71,74,80,purity_rat,purity_emo,harm_rat,harm_emo,info_type,Scen1,Resp,Amt1,reason,dog_reason,sexsim_reason,incest_reason,chicken_reason,lifeboat_reason,footb_reason,electric_reason,village_reason,Scen2,Amt2,Scen3,Amt3,Scen4,Amt4,Scen5,Amt5,Scen6,Amt6,Scen7,Amt7,Scen8,Amt8,prolific_id
37.2117,-93.299,0,0,54,Male,,White,Married,Absolutely disagree,"$60,001 - $80,000",Slightly Conservative,,,,,,,,,,,,,,,,,,,,,,,,,,54,100,17,-89,100,68,-100,100,0,-79,100,0,100,100,0,-100,100,0,-99,100,0,42,50,0,,,,,,,,,,,,,,,,,,,,,,,,,Not at all true of me,Not at all true of me,Not at all true of me,Not at all true of me,Moderately true of me,Not at all true of me,Slightly true of me,Not at all true of me,Slightly true of me,Slightly true of me,Moderately true of me,Neither agree nor disagree,Disagree,Strongly disagree,Neither agree nor disagree,Disagree,Agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Strongly disagree,Agree,Strongly agree,Agree,Strongly disagree,Neither agree nor disagree,Neither agree nor disagree,Agree,Agree,Disagree,Strongly disagree,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,2,2,2,2,accept,dog,74,68,"“She had to do this to save everyone else, especially since it’s unlikely that the baby would have survived without their parents.”",acc_emo,acc_rat,acc_rat,acc_emo,acc_emo,acc_emo,acc_rat,acc_rat,electric,53,lifeboat,80,incest,71,sexsim,57,chicken,62,footb,51,village,74,5f988a053b4bf5186a5d6693
47.6298,-117.3989,0,0,56,Male,,White,Single,Absolutely disagree,"$40,001 - $60,000",Slightly Conservative,100,100,0,-61,73,0,,-12,100,0,-45,67,0,100,100,0,-100,100,0,-100,100,0,100,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Extremely true of me,Extremely true of me,Extremely true of me,Extremely true of me,Extremely true of me,Not at all true of me,Very true of me,Extremely true of me,Very true of me,Slightly true of me,Extremely true of me,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Disagree,Strongly agree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Strongly disagree,Strongly agree,Strongly agree,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,neutral,village,,,,,,,,,,,,electric,,footb,,dog,,chicken,,sexsim,,lifeboat,,incest,,5b0ad393e9270900013b96e6
37.3773,-122.0194,0,0,67,Male,,White,Married,Absolutely disagree,"$100,001 or over",Liberal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,50,0,100,42,0,65,34,0,100,25,0,4,23,0,-70,44,0,-100,46,0,100,45,0,Not at all true of me,Not at all true of me,Not at all true of me,Not at all true of me,Moderately true of me,Not at all true of me,Not at all true of me,Not at all true of me,Slightly true of me,Slightly true of me,Not at all true of me,Neither agree nor disagree,Neither agree nor disagree,Strongly disagree,Disagree,Disagree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Strongly disagree,Disagree,Agree,Agree,Strongly disagree,Strongly disagree,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,2,2,2,2,condemn,lifeboat,62,71,“It could lead to an accidental pregnancy even with contraceptives.”,con_emo,con_emo,con_rat,con_rat,con_emo,con_rat,con_emo,con_rat,sexsim,51,electric,57,dog,74,chicken,53,footb,80,village,68,incest,62,6151e70a336a52b8af712d41
37.7797,-122.4159,0,5,52,Female,,"Asian,White,Other",Separated or Divorced,Absolutely disagree,"$40,001 - $60,000",Liberal,20,59,21,1,51,20,,-5,46,48,3,52,13,-64,23,20,-94,55,8,-90,60,20,10,41,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Slightly true of me,Slightly true of me,Slightly true of me,Not at all true of me,Slightly true of me,Not at all true of me,Slightly true of me,Not at all true of me,Slightly true of me,Slightly true of me,Not at all true of me,Agree,Disagree,Disagree,Disagree,Disagree,Strongly agree,Agree,Strongly agree,Agree,Agree,Strongly agree,Neither agree nor disagree,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Strongly disagree,Strongly disagree,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,neutral,electric,,,,,,,,,,,,footb,,sexsim,,lifeboat,,village,,chicken,,incest,,dog,,63d17c51a8879ab11798f1c1
33.6871,-84.151,0,0,34,Female,,Black or African American,Single,Absolutely disagree,"Under $20,000",Liberal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-98,66,69,-79,68,62,-100,97,70,-82,69,62,-83,77,64,-96,72,60,-79,78,66,-35,67,72,Very true of me,Very true of me,Moderately true of me,Moderately true of me,Very true of me,Very true of me,Very true of me,Slightly true of me,Moderately true of me,Slightly true of me,Slightly true of me,Neither agree nor disagree,Disagree,Agree,Disagree,Disagree,Neither agree nor disagree,Agree,Agree,Neither agree nor disagree,Agree,Neither agree nor disagree,Neither agree nor disagree,Agree,Agree,Agree,Disagree,Disagree,Disagree,Agree,Agree,Disagree,Disagree,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,2,2,2,2,condemn,incest,57,71,“Henry shouldn’t get to decide a person’s willingness to sacrifice themselves.”,con_emo,con_rat,con_emo,con_rat,con_rat,con_rat,con_emo,con_emo,dog,62,village,80,lifeboat,68,electric,51,chicken,53,sexsim,74,footb,57,6168ace1ef0f716f56f08f5b
39.8209,-84.0194,0,0,74,Female,,White,Married,Absolutely disagree,"$20,001 - $40,000",Moderate,-100,100,100,-100,100,100,,-100,100,100,-100,100,100,-100,100,100,-100,100,100,-100,100,100,-100,100,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not at all true of me,Not at all true of me,Not at all true of me,Not at all true of me,Not at all true of me,Not at all true of me,Slightly true of me,Not at all true of me,Slightly true of me,Slightly true of me,Not at all true of me,Disagree,Disagree,Disagree,Disagree,Disagree,Agree,Agree,Agree,Agree,Agree,Agree,Neither agree nor disagree,Agree,Agree,Agree,Disagree,Neither agree nor disagree,Disagree,Agree,Agree,Disagree,Disagree,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,neutral,dog,,,,,,,,,,,,sexsim,,incest,,footb,,lifeboat,,chicken,,electric,,village,,5dd1919051c6d2208e27fbc1
35.6206,-77.3944,0,5,63,Female,,White,Married,Absolutely disagree,"$100,001 or over",Moderate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-41,0,0,-62,0,0,-100,0,0,-100,0,0,-100,0,0,100,0,0,-100,0,0,100,0,0,Not at all true of me,Not at all true of me,Very true of me,Not at all true of me,Not at all true of me,Not at all true of me,Very true of me,Slightly true of me,Moderately true of me,Slightly true of me,Not at all true of me,Strongly disagree,Strongly disagree,Agree,Disagree,Strongly agree,Strongly disagree,Agree,Agree,Agree,Agree,Strongly agree,Disagree,Agree,Strongly agree,Strongly agree,Disagree,Disagree,Neither agree nor disagree,Strongly agree,Strongly agree,Disagree,Strongly disagree,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,2,2,2,2,condemn,dog,57,68,“I feel revolted that he engaged in bestiality; animals are not sex toys.”,con_rat,con_emo,con_rat,con_emo,con_emo,con_rat,con_rat,con_emo,incest,53,sexsim,71,electric,51,footb,74,village,62,lifeboat,80,chicken,57,60f722b3a83e22a28e18860e
40.1104,-83.1131,0,0,53,Female,,White,Married,Absolutely disagree,"$100,001 or over",Strongly Liberal,0,50,0,-100,50,0,,-100,50,70,-100,50,0,-100,50,0,-100,50,0,-100,50,0,-100,50,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not at all true of me,Not at all true of me,Not at all true of me,Not at all true of me,Not at all true of me,Not at all true of me,Slightly true of me,Not at all true of me,Slightly true of me,Slightly true of me,Not at all true of me,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly agree,Strongly agree,Strongly disagree,Strongly disagree,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,neutral,village,,,,,,,,,,,,electric,,sexsim,,chicken,,footb,,dog,,lifeboat,,incest,,5ed17f22e1dc340c98fd6bc7
28.4932,-81.2878,0,0,57,Female,,White,Widowed,Absolutely disagree,"$20,001 - $40,000",Liberal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100,60,60,20,15,15,-10,20,10,20,30,25,-50,40,40,-80,40,20,-75,35,10,-50,50,50,Extremely true of me,Very true of me,Slightly true of me,Not at all true of me,Not at all true of me,Not at all true of me,Slightly true of me,Not at all true of me,Slightly true of me,Slightly true of me,Moderately true of me,Neither agree nor disagree,Disagree,Agree,Agree,Agree,Agree,Agree,Neither agree nor disagree,Neither agree nor disagree,Agree,Agree,Strongly agree,Agree,Neither agree nor disagree,Agree,Disagree,Neither agree nor disagree,Disagree,Agree,Agree,Disagree,Neither agree nor disagree,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,2,2,2,2,condemn,footb,51,57,“He was reinforcing sexual fetishes that could lead to more deviant behavior in the future.”,con_emo,con_rat,con_emo,con_rat,con_emo,con_emo,con_rat,con_rat,dog,71,lifeboat,68,village,74,electric,62,incest,53,sexsim,80,chicken,51,5dd034d1fce606114e3bb8e0
43.0026,-87.9417,0,5,35,Male,,Black or African American,Single,Absolutely disagree,"$60,001 - $80,000",Slightly Liberal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-90,70,80,-90,95,90,-100,100,100,-100,90,95,-35,80,50,-71,80,70,-90,90,85,-95,90,75,Not at all true of me,Not at all true of me,Not at all true of me,Not at all true of me,Moderately true of me,Not at all true of me,Not at all true of me,Not at all true of me,Not at all true of me,Slightly true of me,Not at all true of me,Agree,Strongly agree,Agree,Neither agree nor disagree,Strongly agree,Disagree,Disagree,Neither agree nor disagree,Disagree,Strongly disagree,Neither agree nor disagree,Strongly agree,Neither agree nor disagree,Agree,Strongly agree,Neither agree nor disagree,Disagree,Disagree,Agree,Neither agree nor disagree,Strongly disagree,Strongly disagree,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,2,2,2,2,condemn,dog,62,51,“Henry shouldn’t get to decide a person’s willingness to sacrifice themselves.”,con_emo,con_rat,con_emo,con_rat,con_rat,con_rat,con_emo,con_emo,incest,80,electric,71,sexsim,57,village,53,chicken,74,lifeboat,68,footb,62,6341a541b6cfd5f8933f48c4
40.7123,-74.0068,0,0,73,Female,,White,Married,Absolutely disagree,"$20,001 - $40,000",Strongly Liberal,,,,,,,,,,,,,,,,,,,,,,,,,,-100,0,0,-100,0,0,100,0,0,-100,0,0,90,0,0,0,0,0,75,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Not at all true of me,Not at all true of me,Not at all true of me,Not at all true of me,Moderately true of me,Extremely true of me,Not at all true of me,Not at all true of me,Moderately true of me,Slightly true of me,Not at all true of me,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Disagree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Neither agree nor disagree,Strongly agree,Neither agree nor disagree,Agree,Strongly disagree,Strongly disagree,Neither agree nor disagree,Agree,Agree,Strongly disagree,Strongly disagree,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,2,2,2,2,accept,electric,62,57,"“I feel glad that Ursula enjoyed it, even though it is weird.”",acc_rat,acc_emo,acc_emo,acc_rat,acc_rat,acc_rat,acc_emo,acc_emo,lifeboat,53,dog,51,incest,71,chicken,68,footb,80,village,74,sexsim,62,5c5c8a688089970001788f30
35.5055,-82.9912,0,0,60,Female,,White,Married,Absolutely disagree,"$60,001 - $80,000",Moderate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,-100,50,50,0,0,0,-100,0,0,-100,0,0,-100,0,0,0,0,0,Not at all true of me,Not at all true of me,Not at all true of me,Not at all true of me,Not at all true of me,Not at all true of me,Not at all true of me,Not at all true of me,Moderately true of me,Slightly true of me,Not at all true of me,Neither agree nor disagree,Strongly disagree,Neither agree nor disagree,Strongly disagree,Strongly disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly agree,Strongly agree,Strongly disagree,Strongly disagree,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,2,2,2,2,condemn,sexsim,53,62,“I feel horrible that the electrician murdered the tycoon; no one can decide a person should die sooner to benefit others.”,con_rat,con_emo,con_rat,con_emo,con_emo,con_rat,con_emo,con_rat,chicken,57,footb,74,lifeboat,80,dog,71,incest,51,village,68,electric,53,63e5c165f27a0b6a123869df
29.6959,-82.4042,0,0,49,Male,,White,Married,Absolutely disagree,"$100,001 or over",Moderate,-87,17,6,-60,71,14,,-100,91,0,-83,76,13,41,64,15,51,67,10,64,73,14,-50,84,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Slightly true of me,Not at all true of me,Moderately true of me,Not at all true of me,Very true of me,Slightly true of me,Not at all true of me,Slightly true of me,Not at all true of me,Slightly true of me,Not at all true of me,Disagree,Strongly disagree,Disagree,Strongly disagree,Disagree,Strongly disagree,Agree,Strongly agree,Agree,Agree,Strongly agree,Neither agree nor disagree,Agree,Strongly agree,Agree,Strongly disagree,Strongly disagree,Strongly disagree,Disagree,Strongly disagree,Strongly disagree,Strongly disagree,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,neutral,incest,,,,,,,,,,,,chicken,,footb,,electric,,sexsim,,village,,dog,,lifeboat,,63fcb1bc5430196e4e652913
43.3656,-72.3442,0,0,67,Female,,White,Married,Absolutely disagree,"$100,001 or over",Strongly Liberal,-77,93,46,10,54,25,,-73,81,60,2,56,55,-36,69,45,-55,75,13,20,71,59,-26,63,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not at all true of me,Not at all true of me,Slightly true of me,Not at all true of me,Moderately true of me,Not at all true of me,Slightly true of me,Slightly true of me,Moderately true of me,Slightly true of me,Moderately true of me,Neither agree nor disagree,Disagree,Disagree,Disagree,Neither agree nor disagree,Agree,Agree,Agree,Agree,Neither agree nor disagree,Agree,Disagree,Agree,Agree,Agree,Neither agree nor disagree,Agree,Disagree,Agree,Agree,Disagree,Disagree,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,neutral,footb,,,,,,,,,,,,sexsim,,village,,electric,,chicken,,lifeboat,,dog,,incest,,57541379f5000a0006b06ab4
39.9206,-75.1826,0,0,42,Male,,White,Married,Absolutely disagree,"$100,001 or over",Slightly Liberal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100,100,0,-100,100,0,-100,90,0,-100,91,0,50,90,0,60,20,0,-100,100,0,-100,50,0,Not at all true of me,Not at all true of me,Slightly true of me,Slightly true of me,Extremely true of me,Not at all true of me,Very true of me,Not at all true of me,Extremely true of me,Slightly true of me,Moderately true of me,Agree,Agree,Agree,Disagree,Agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Agree,Agree,Strongly agree,Agree,Strongly agree,Disagree,Disagree,Agree,Strongly agree,Agree,Agree,Strongly disagree,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,2,2,2,2,condemn,sexsim,71,62,“I feel angry that Henry pushed someone else in front of the trolley; he could have sacrificed himself instead to try to stop it.”,con_rat,con_emo,con_rat,con_emo,con_rat,con_emo,con_rat,con_emo,incest,74,electric,80,lifeboat,68,chicken,51,dog,53,village,57,footb,71,60e00468ba249d2d30b2d7b2
38.4475,-78.8693,0,0,39,Male,,"American Indian or Alaska Native,Black or African American,Hispanic and/or Latin,White",Married,Absolutely disagree,"$80,001 - $100,000",Strongly Liberal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100,100,100,-100,100,100,-100,100,100,-100,100,100,-100,100,100,-100,100,100,-100,100,100,-100,100,100,Not at all true of me,Not at all true of me,Not at all true of me,Not at all true of me,Not at all true of me,Not at all true of me,Not at all true of me,Not at all true of me,Not at all true of me,Slightly true of me,Not at all true of me,Neither agree nor disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly agree,Strongly agree,Strongly disagree,Strongly disagree,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,2,2,2,2,condemn,chicken,53,68,“She could have tried other means to silence the baby without killing them.”,con_rat,con_emo,con_emo,con_rat,con_rat,con_emo,con_emo,con_rat,electric,51,footb,74,sexsim,71,lifeboat,80,dog,57,incest,62,village,53,5dd9923922749791b319fc19
31.5402,-110.267,0,0,59,Female,,White,Single,Absolutely disagree,"Under $20,000",Slightly Liberal,,,,,,,,,,,,,,,,,,,,,,,,,,11,7,8,100,16,17,-16,5,5,100,18,22,-32,8,8,-100,1,0,100,5,6,74,19,20,,,,,,,,,,,,,,,,,,,,,,,,,Slightly true of me,Slightly true of me,Moderately true of me,Moderately true of me,Moderately true of me,Not at all true of me,Moderately true of me,Not at all true of me,Slightly true of me,Slightly true of me,Not at all true of me,Neither agree nor disagree,Disagree,Disagree,Neither agree nor disagree,Neither agree nor disagree,Agree,Agree,Agree,Agree,Agree,Agree,Neither agree nor disagree,Neither agree nor disagree,Disagree,Neither agree nor disagree,Disagree,Disagree,Disagree,Disagree,Neither agree nor disagree,Disagree,Disagree,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,2,2,2,2,accept,chicken,62,71,“They were consenting adults and were not reproducing.”,acc_emo,acc_rat,acc_rat,acc_emo,acc_emo,acc_rat,acc_emo,acc_rat,sexsim,51,village,80,electric,74,dog,57,lifeboat,53,footb,68,incest,62,5b0d1b8e444cef0001ca66ac
34.0544,-118.244,0,0,59,Male,,White,Married,Absolutely disagree,"$100,001 or over",Moderate,-100,0,0,0,0,0,,-100,0,0,0,0,0,0,0,0,-100,0,0,-100,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not at all true of me,Not at all true of me,Not at all true of me,Not at all true of me,Not at all true of me,Not at all true of me,Slightly true of me,Not at all true of me,Slightly true of me,Slightly true of me,Not at all true of me,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Disagree,Neither agree nor disagree,Agree,Agree,Agree,Agree,Agree,Strongly agree,Neither agree nor disagree,Agree,Agree,Agree,Strongly disagree,Disagree,Strongly disagree,Agree,Agree,Strongly disagree,Strongly disagree,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,neutral,incest,,,,,,,,,,,,dog,,sexsim,,footb,,electric,,chicken,,village,,lifeboat,,60d7b3469a65ac7408cb9dd3
35.1873,-79.473,0,0,61,Female,,White,Separated or Divorced,Absolutely disagree,"Under $20,000",Strongly Liberal,,,,,,,,,,,,,,,,,,,,,,,,,,-99,100,0,40,100,0,40,100,0,40,100,0,16,81,0,40,100,0,0,100,0,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,Not at all true of me,Not at all true of me,Not at all true of me,Not at all true of me,Not at all true of me,Not at all true of me,Not at all true of me,Not at all true of me,Not at all true of me,Slightly true of me,Not at all true of me,Disagree,Strongly disagree,Disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Agree,Agree,Agree,Agree,Agree,Disagree,Agree,Strongly agree,Strongly agree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly agree,Strongly agree,Strongly disagree,Strongly disagree,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,2,2,2,2,accept,lifeboat,57,80,"“She had to do this to save everyone else, especially since it’s unlikely that the baby would have survived without their parents.”",acc_emo,acc_rat,acc_rat,acc_emo,acc_emo,acc_emo,acc_rat,acc_rat,footb,71,dog,62,chicken,68,incest,51,sexsim,53,electric,74,village,57,55b6d0a4fdf99b437183f9b5
30.2257,-95.4924,0,0,64,Male,,"Hispanic and/or Latin,White",Widowed,Absolutely disagree,"$60,001 - $80,000",Moderate,,,,,,,,,,,,,,,,,,,,,,,,,,-100,100,0,0,0,0,100,50,0,-45,0,0,-100,75,0,-50,50,0,-100,100,0,-60,75,0,,,,,,,,,,,,,,,,,,,,,,,,,Not at all true of me,Not at all true of me,Not at all true of me,Not at all true of me,Not at all true of me,Not at all true of me,Not at all true of me,Not at all true of me,Not at all true of me,Slightly true of me,Not at all true of me,Neither agree nor disagree,Neither agree nor disagree,Disagree,Neither agree nor disagree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Strongly agree,Neither agree nor disagree,Strongly agree,Strongly agree,Strongly agree,Disagree,Strongly disagree,Strongly disagree,Strongly agree,Strongly agree,Strongly disagree,Strongly disagree,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,2,2,2,2,accept,footb,68,53,“The chicken was already dead and would have been consumed or thrown away anyway.”,acc_emo,acc_emo,acc_rat,acc_rat,acc_rat,acc_emo,acc_rat,acc_emo,incest,80,electric,62,village,74,dog,51,lifeboat,57,sexsim,71,chicken,68,62a74fec726aac54b9e43d75
29.9149,-81.3672,0,0,63,Female,,White,Married,Absolutely disagree,"$60,001 - $80,000",Slightly Conservative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100,0,0,-100,0,0,-100,58,0,-100,0,0,-47,10,19,49,67,76,-100,0,0,48,0,0,Not at all true of me,Not at all true of me,Not at all true of me,Slightly true of me,Very true of me,Not at all true of me,Very true of me,Not at all true of me,Very true of me,Slightly true of me,Not at all true of me,Neither agree nor disagree,Strongly disagree,Agree,Neither agree nor disagree,Strongly disagree,Strongly agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Strongly disagree,Agree,Agree,Strongly agree,Neither agree nor disagree,Strongly agree,Neither agree nor disagree,Strongly agree,Strongly agree,Disagree,Strongly disagree,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,2,2,2,2,condemn,footb,57,68,“She may get diseases from doing that since it is very unsanitary.”,con_rat,con_rat,con_emo,con_emo,con_emo,con_emo,con_rat,con_rat,incest,53,lifeboat,71,electric,80,chicken,62,village,74,dog,51,sexsim,57,6171bbd074b630c87f2ab0f3
39.7351,-105.0269,0,0,60,Male,,White,Separated or Divorced,Absolutely disagree,"$60,001 - $80,000",Slightly Liberal,,,,,,,,,,,,,,,,,,,,,,,,,,69,44,10,32,20,10,11,41,13,79,27,8,25,37,11,70,55,16,74,58,10,12,41,37,,,,,,,,,,,,,,,,,,,,,,,,,Moderately true of me,Very true of me,Slightly true of me,Not at all true of me,Moderately true of me,Not at all true of me,Very true of me,Not at all true of me,Very true of me,Slightly true of me,Not at all true of me,Agree,Agree,Strongly agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Agree,Agree,Neither agree nor disagree,Disagree,Neither agree nor disagree,Agree,Agree,Neither agree nor disagree,Agree,Agree,Strongly disagree,Strongly disagree,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,2,2,2,2,accept,electric,51,74,“The chicken was already dead and would have been consumed or thrown away anyway.”,acc_emo,acc_rat,acc_emo,acc_rat,acc_emo,acc_emo,acc_rat,acc_rat,lifeboat,71,incest,53,sexsim,62,village,68,dog,80,footb,57,chicken,51,5dd06a074ad3e2149c884661
